EventID,Date,Promotion,Event,EventName,EventType,Location,CityTown,StateProvince,Country
WWE-4399,2022-06-11,WWE,WWE Saturday Night's Main Event,WWE Saturday Night's Main Event,Televised,"Cape Girardeau, Missouri, USA",Cape Girardeau,Missouri,USA
WWE-4398,2022-06-10,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Tampa, Florida, USA",Tampa,Florida,USA
WWE-4397,2022-06-10,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1190,Televised,"Baton Rouge, Louisiana, USA",Baton Rouge,Louisiana,USA
WWE-4396,2022-06-08,WWE,WWE NXT Level Up,WWE NXT Level Up #19,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4395,2022-06-08,WWE,WWE NXT,WWE NXT 2.0 #634,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4394,2022-06-08,WWE,WWE NXT,WWE NXT 2.0 #633,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4393,2022-06-07,WWE,WWE NXT,WWE NXT 2.0 #632,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4392,2022-06-07,WWE,WWE NXT Level Up,WWE NXT Level Up #18,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4391,2022-06-06,WWE,WWE Main Event,WWE Main Event #506,Televised,"Green Bay, Wisconsin, USA",Green Bay,Wisconsin,USA
WWE-4390,2022-06-06,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1515,Televised,"Green Bay, Wisconsin, USA",Green Bay,Wisconsin,USA
WWE-4389,2022-06-05,WWE,WWE Hell In A Cell,WWE Hell In A Cell 2022,PLE/PPV,"Rosemont, Illinois, USA",Rosemont,Illinois,USA
WWE-4388,2022-06-04,WWE,WWE NXT In Your House,WWE NXT In Your House 2022,PLE/PPV,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4387,2022-06-04,WWE,WWE NXT Level Up,WWE NXT Level Up #17,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4386,2022-06-04,WWE,WWE Saturday Night's Main Event,WWE Saturday Night's Main Event,Televised,"Champaign, Illinois, USA",Champaign,Illinois,USA
WWE-4385,2022-06-03,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1189,Televised,"Columbus, Ohio, USA",Columbus,Ohio,USA
WWE-4384,2022-05-31,WWE,WWE NXT Level Up,WWE NXT Level Up #16,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4383,2022-05-31,WWE,WWE NXT,WWE NXT 2.0 #631,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4382,2022-05-30,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1514,Televised,"Des Moines, Iowa, USA",Des Moines,Iowa,USA
WWE-4381,2022-05-30,WWE,WWE Main Event,WWE Main Event #505,Televised,"Des Moines, Iowa, USA",Des Moines,Iowa,USA
WWE-4380,2022-05-27,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1188,Televised,"North Little Rock, Arkansas, USA",North Little Rock,Arkansas,USA
WWE-4379,2022-05-24,WWE,WWE NXT,WWE NXT 2.0 #630,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4378,2022-05-24,WWE,WWE NXT Level Up,WWE NXT Level Up #15,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4377,2022-05-23,WWE,WWE Main Event,WWE Main Event #504,Televised,"Evansville, Indiana, USA",Evansville,Indiana,USA
WWE-4376,2022-05-23,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1513,Televised,"Evansville, Indiana, USA",Evansville,Indiana,USA
WWE-4375,2022-05-22,WWE,WWE Sunday Stunner,WWE Sunday Stunner,Non-Televised,"Cedar Rapids, Iowa, USA",Cedar Rapids,Iowa,USA
WWE-4374,2022-05-22,WWE,WWE Sunday Stunner,WWE Sunday Stunner,Non-Televised,"Fort Wayne, Indiana, USA",Fort Wayne,Indiana,USA
WWE-4373,2022-05-21,WWE,WWE Saturday Night's Main Event,WWE Saturday Night's Main Event,Televised,"Canton, Ohio, USA",Canton,Ohio,USA
WWE-4372,2022-05-21,WWE,WWE Saturday Night's Main Event,WWE Saturday Night's Main Event,Televised,"Rockford, Illinois, USA",Rockford,Illinois,USA
WWE-4371,2022-05-20,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1187,Televised,"Grand Rapids, Michigan, USA",Grand Rapids,Michigan,USA
WWE-4370,2022-05-17,WWE,WWE NXT Level Up,WWE NXT Level Up #14,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4369,2022-05-17,WWE,WWE NXT,WWE NXT 2.0 #629,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4368,2022-05-16,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1512,Televised,"Norfolk, Virginia, USA",Norfolk,Virginia,USA
WWE-4367,2022-05-16,WWE,WWE Main Event,WWE Main Event #503,Televised,"Norfolk, Virginia, USA",Norfolk,Virginia,USA
WWE-4366,2022-05-15,WWE,WWE Sunday Stunner,WWE Sunday Stunner,Non-Televised,"Roanoke, Virginia, USA",Roanoke,Virginia,USA
WWE-4365,2022-05-14,WWE,WWE Saturday Night's Main Event,WWE Saturday Night's Main Event,Televised,"Florence, South Carolina, USA",Florence,South Carolina,USA
WWE-4364,2022-05-13,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1186,Televised,"Wilkes-Barre, Pennsylvania, USA",Wilkes-Barre,Pennsylvania,USA
WWE-4363,2022-05-10,WWE,WWE NXT Level Up,WWE NXT Level Up #13,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4362,2022-05-10,WWE,WWE NXT,WWE NXT 2.0 #628,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4361,2022-05-09,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1511,Televised,"Hartford, Connecticut, USA",Hartford,Connecticut,USA
WWE-4360,2022-05-09,WWE,WWE Main Event,WWE Main Event #502,Televised,"Hartford, Connecticut, USA",Hartford,Connecticut,USA
WWE-4359,2022-05-08,WWE,WWE WrestleMania Backlash,WWE WrestleMania Backlash 2022,PLE/PPV,"Providence, Rhode Island, USA",Providence,Rhode Island,USA
WWE-4358,2022-05-07,WWE,WWE Saturday Night's Main Event,WWE Saturday Night's Main Event,Televised,"Trenton, New Jersey, USA",Trenton,New Jersey,USA
WWE-4357,2022-05-06,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1185,Televised,"Uniondale, New York, USA",Uniondale,New York,USA
WWE-4356,2022-05-03,WWE,WWE NXT,WWE NXT 2.0 #627 - Spring Breakin' 2022,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4355,2022-05-03,WWE,WWE NXT Level Up,WWE NXT Level Up #12,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4354,2022-05-02,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1510,Televised,"Greensboro, North Carolina, USA",Greensboro,North Carolina,USA
WWE-4353,2022-05-02,WWE,WWE Main Event,WWE Main Event #501,Televised,"Greensboro, North Carolina, USA",Greensboro,North Carolina,USA
WWE-4352,2022-05-01,WWE,WWE Sunday Stunner,WWE Sunday Stunner,Non-Televised,"Fairfax, Virginia, USA",Fairfax,Virginia,USA
WWE-4351,2022-05-01,WWE,WWE Live,WWE Live,Non-Televised,"Leipzig, Sachsen, Deutschland",Leipzig,Sachsen,Deutschland
WWE-4350,2022-04-30,WWE,WWE Saturday Night's Main Event,WWE Saturday Night's Main Event,Televised,"Lakeland, Florida, USA",Lakeland,Florida,USA
WWE-4349,2022-04-30,WWE,WWE Live,WWE Live,Non-Televised,"Paris, Frankreich",Paris,Frankreich,France
WWE-4348,2022-04-29,WWE,WWE Live,WWE Live,Non-Televised,"London, England, UK",London,England,UK
WWE-4347,2022-04-28,WWE,WWE Live,WWE Live,Non-Televised,"Newcastle Upon Tyne, Tyne And Wear, England, UK",Newcastle Upon Tyne,Tyne And Wear,England
WWE-4346,2022-04-26,WWE,WWE NXT Level Up,WWE NXT Level Up #11,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4345,2022-04-26,WWE,WWE NXT,WWE NXT 2.0 #626,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4344,2022-04-25,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1509,Televised,"Knoxville, Tennessee, USA",Knoxville,Tennessee,USA
WWE-4343,2022-04-25,WWE,WWE Main Event,WWE Main Event #500,Televised,"Knoxville, Tennessee, USA",Knoxville,Tennessee,USA
WWE-4342,2022-04-24,WWE,WWE Sunday Stunner,WWE Sunday Stunner,Non-Televised,"Binghamton, New York, USA",Binghamton,New York,USA
WWE-4341,2022-04-24,WWE,WWE Sunday Stunner,WWE Sunday Stunner,Non-Televised,"Augusta, Georgia, USA",Augusta,Georgia,USA
WWE-4340,2022-04-23,WWE,WWE Saturday Night's Main Event,WWE Saturday Night's Main Event,Televised,"Montgomery, Alabama, USA",Montgomery,Alabama,USA
WWE-4339,2022-04-23,WWE,WWE Saturday Night's Main Event,WWE Saturday Night's Main Event,Televised,"Reading, Pennsylvania, USA",Reading,Pennsylvania,USA
WWE-4338,2022-04-22,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1184,Televised,"Albany, New York, USA",Albany,New York,USA
WWE-4337,2022-04-22,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1183,Televised,"Albany, New York, USA",Albany,New York,USA
WWE-4336,2022-04-21,WWE,WWE NXT UK,WWE NXT UK #201,Televised,"London, England, UK",London,England,UK
WWE-4335,2022-04-21,WWE,WWE NXT UK,WWE NXT UK #200,Televised,"London, England, UK",London,England,UK
WWE-4334,2022-04-21,WWE,WWE NXT UK,WWE NXT UK #199,Televised,"London, England, UK",London,England,UK
WWE-4333,2022-04-21,WWE,WWE NXT UK,WWE NXT UK #198,Televised,"London, England, UK",London,England,UK
WWE-4332,2022-04-20,WWE,WWE NXT UK,WWE NXT UK #195,Televised,"London, England, UK",London,England,UK
WWE-4331,2022-04-20,WWE,WWE NXT UK,WWE NXT UK #194,Televised,"London, England, UK",London,England,UK
WWE-4330,2022-04-20,WWE,WWE NXT UK,WWE NXT UK #196,Televised,"London, England, UK",London,England,UK
WWE-4329,2022-04-20,WWE,WWE NXT UK,WWE NXT UK #197,Televised,"London, England, UK",London,England,UK
WWE-4328,2022-04-19,WWE,WWE NXT Level Up,WWE NXT Level Up #10,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4327,2022-04-19,WWE,WWE NXT,WWE NXT 2.0 #625,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4326,2022-04-18,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1508,Televised,"Buffalo, New York, USA",Buffalo,New York,USA
WWE-4325,2022-04-18,WWE,WWE Main Event,WWE Main Event #499,Televised,"Buffalo, New York, USA",Buffalo,New York,USA
WWE-4324,2022-04-17,WWE,WWE Sunday Stunner,WWE Sunday Stunner,Non-Televised,"Syracuse, New York, USA",Syracuse,New York,USA
WWE-4323,2022-04-16,WWE,WWE Saturday Night's Main Event,WWE Saturday Night's Main Event,Televised,"Erie, Pennsylvania, USA",Erie,Pennsylvania,USA
WWE-4322,2022-04-15,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1182,Televised,"Worcester, Massachusetts, USA",Worcester,Massachusetts,USA
WWE-4321,2022-04-12,WWE,WWE NXT Level Up,WWE NXT Level Up #9,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4320,2022-04-12,WWE,WWE NXT,WWE NXT 2.0 #624,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4319,2022-04-11,WWE,WWE Main Event,WWE Main Event #498,Televised,"Detroit, Michigan, USA",Detroit,Michigan,USA
WWE-4318,2022-04-11,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1507,Televised,"Detroit, Michigan, USA",Detroit,Michigan,USA
WWE-4317,2022-04-08,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1181,Televised,"Milwaukee, Wisconsin, USA",Milwaukee,Wisconsin,USA
WWE-4316,2022-04-05,WWE,WWE NXT Level Up,WWE NXT Level Up #8,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4315,2022-04-05,WWE,WWE NXT,WWE NXT 2.0 #623,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4314,2022-04-04,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1506,Televised,"Dallas, Texas, USA",Dallas,Texas,USA
WWE-4313,2022-04-04,WWE,WWE Main Event,WWE Main Event #497,Televised,"Dallas, Texas, USA",Dallas,Texas,USA
WWE-4312,2022-04-03,WWE,WWE WrestleMania,WWE WrestleMania 38 - Sunday,PLE/PPV,"Arlington, Texas, USA",Arlington,Texas,USA
WWE-4311,2022-04-02,WWE,WWE NXT Stand & Deliver,WWE NXT Stand & Deliver 2022,PLE/PPV,"Dallas, Texas, USA",Dallas,Texas,USA
WWE-4310,2022-04-02,WWE,WWE WrestleMania,WWE WrestleMania 38 - Saturday,PLE/PPV,"Arlington, Texas, USA",Arlington,Texas,USA
WWE-4309,2022-04-02,WWE,WWE NXT Stand & Deliver,WWE NXT Stand & Deliver 2022 Kickoff,PLE/PPV,"Dallas, Texas, USA",Dallas,Texas,USA
WWE-4308,2022-04-01,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1180 - WrestleMania SmackDown,Televised,"Dallas, Texas, USA",Dallas,Texas,USA
WWE-4307,2022-03-29,WWE,WWE NXT Level Up,WWE NXT Level Up #7,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4306,2022-03-29,WWE,WWE NXT,WWE NXT 2.0 #622,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4305,2022-03-28,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1505 - WrestleMania RAW,Televised,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA
WWE-4304,2022-03-28,WWE,WWE Main Event,WWE Main Event #496,Televised,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA
WWE-4303,2022-03-27,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Charlottesville, Virginia, USA",Charlottesville,Virginia,USA
WWE-4302,2022-03-27,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Toronto, Ontario, Canada",Toronto,Ontario,Canada
WWE-4301,2022-03-26,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Kitchener, Ontario, Canada",Kitchener,Ontario,Canada
WWE-4300,2022-03-26,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"State College, Pennsylvania, USA",State College,Pennsylvania,USA
WWE-4299,2022-03-25,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1179,Televised,"New York City, New York, USA",New York City,New York,USA
WWE-4298,2022-03-22,WWE,WWE NXT Level Up,WWE NXT Level Up #6,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4297,2022-03-22,WWE,WWE NXT,WWE NXT 2.0 #621,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4296,2022-03-21,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1504,Televised,"Rosemont, Illinois, USA",Rosemont,Illinois,USA
WWE-4295,2022-03-21,WWE,WWE Main Event,WWE Main Event #495,Televised,"Rosemont, Illinois, USA",Rosemont,Illinois,USA
WWE-4294,2022-03-20,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Huntsville, Alabama, USA",Huntsville,Alabama,USA
WWE-4293,2022-03-20,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Moline, Illinois, USA",Moline,Illinois,USA
WWE-4292,2022-03-19,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Springfield, Illinois, USA",Springfield,Illinois,USA
WWE-4291,2022-03-19,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Johnson City, Tennessee, USA",Johnson City,Tennessee,USA
WWE-4290,2022-03-18,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1178,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA
WWE-4289,2022-03-15,WWE,WWE NXT Level Up,WWE NXT Level Up #5,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4288,2022-03-15,WWE,WWE NXT,WWE NXT 2.0 #620,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4287,2022-03-14,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1503,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
WWE-4286,2022-03-14,WWE,WWE Main Event,WWE Main Event #494,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
WWE-4285,2022-03-13,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Pensacola, Florida, USA",Pensacola,Florida,USA
WWE-4284,2022-03-13,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Savannah, Georgia, USA",Savannah,Georgia,USA
WWE-4283,2022-03-12,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Columbus, Georgia, USA",Columbus,Georgia,USA
WWE-4282,2022-03-12,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Jackson, Mississippi, USA",Jackson,Mississippi,USA
WWE-4281,2022-03-11,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1177,Televised,"Birmingham, Alabama, USA",Birmingham,Alabama,USA
WWE-4280,2022-03-10,WWE,WWE NXT UK,WWE NXT UK #187,Televised,"London, England, UK",London,England,UK
WWE-4279,2022-03-08,WWE,WWE NXT Level Up,WWE NXT Level Up #4,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4278,2022-03-08,WWE,WWE NXT,WWE NXT 2.0 #619 - Roadblock 2022,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4277,2022-03-07,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1502,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA
WWE-4276,2022-03-07,WWE,WWE Main Event,WWE Main Event #493,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA
WWE-4275,2022-03-06,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Laval, Quebec, Canada",Laval,Quebec,Canada
WWE-4274,2022-03-06,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Allentown, Pennsylvania, USA",Allentown,Pennsylvania,USA
WWE-4273,2022-03-05,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"New York City, New York, USA",New York City,New York,USA
WWE-4272,2022-03-04,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1176,Televised,"Miami, Florida, USA",Miami,Florida,USA
WWE-4271,2022-03-03,WWE,WWE NXT UK,WWE NXT UK #191,Televised,"London, England, UK",London,England,UK
WWE-4270,2022-03-03,WWE,WWE NXT UK,WWE NXT UK #186,Televised,"London, England, UK",London,England,UK
WWE-4269,2022-03-03,WWE,WWE NXT UK,WWE NXT UK #192,Televised,"London, England, UK",London,England,UK
WWE-4268,2022-03-03,WWE,WWE NXT UK,WWE NXT UK #193,Televised,"London, England, UK",London,England,UK
WWE-4267,2022-03-02,WWE,WWE NXT UK,WWE NXT UK #190,Televised,"London, England, UK",London,England,UK
WWE-4266,2022-03-02,WWE,WWE NXT UK,WWE NXT UK #189,Televised,"London, England, UK",London,England,UK
WWE-4265,2022-03-02,WWE,WWE NXT UK,WWE NXT UK #188,Televised,"London, England, UK",London,England,UK
WWE-4264,2022-03-01,WWE,WWE NXT Level Up,WWE NXT Level Up #3,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4263,2022-03-01,WWE,WWE NXT,WWE NXT 2.0 #618,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4262,2022-02-28,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1501,Televised,"Columbus, Ohio, USA",Columbus,Ohio,USA
WWE-4261,2022-02-28,WWE,WWE Main Event,WWE Main Event #492,Televised,"Columbus, Ohio, USA",Columbus,Ohio,USA
WWE-4260,2022-02-27,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Rochester, New York, USA",Rochester,New York,USA
WWE-4259,2022-02-26,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Youngstown, Ohio, USA",Youngstown,Ohio,USA
WWE-4258,2022-02-25,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1175,Televised,"Hershey, Pennsylvania, USA",Hershey,Pennsylvania,USA
WWE-4257,2022-02-24,WWE,WWE NXT UK,WWE NXT UK #185,Televised,"London, England, UK",London,England,UK
WWE-4256,2022-02-22,WWE,WWE NXT Level Up,WWE NXT Level Up #2,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4255,2022-02-22,WWE,WWE NXT,WWE NXT 2.0 #617,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4254,2022-02-21,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1500,Televised,"Columbia, South Carolina, USA",Columbia,South Carolina,USA
WWE-4253,2022-02-21,WWE,WWE Main Event,WWE Main Event #491,Televised,"Columbia, South Carolina, USA",Columbia,South Carolina,USA
WWE-4252,2022-02-19,WWE,WWE Elimination Chamber,WWE Elimination Chamber 2022,PLE/PPV,"Jeddah, Saudi-Arabien",Jeddah,Saudi-Arabien,Saudi Arabia
WWE-4251,2022-02-19,WWE,WWE Elimination Chamber,WWE Elimination Chamber 2022 Kickoff,Televised,"Jeddah, Saudi-Arabien",Jeddah,Saudi-Arabien,Saudi Arabia
WWE-4250,2022-02-17,WWE,WWE NXT UK,WWE NXT UK #184,Televised,"London, England, UK",London,England,UK
WWE-4249,2022-02-15,WWE,WWE NXT Level Up,WWE NXT Level Up #1,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4248,2022-02-15,WWE,WWE NXT,WWE NXT 2.0 #616 - Vengeance Day 2022,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4247,2022-02-14,WWE,WWE Main Event,WWE Main Event #490,Televised,"Indianapolis, Indiana, USA",Indianapolis,Indiana,USA
WWE-4246,2022-02-14,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1499,Televised,"Indianapolis, Indiana, USA",Indianapolis,Indiana,USA
WWE-4245,2022-02-11,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1174,Televised,"New Orleans, Louisiana, USA",New Orleans,Louisiana,USA
WWE-4244,2022-02-11,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1173,Televised,"New Orleans, Louisiana, USA",New Orleans,Louisiana,USA
WWE-4243,2022-02-10,WWE,WWE NXT UK,WWE NXT UK #183,Televised,"London, England, UK",London,England,UK
WWE-4242,2022-02-08,WWE,WWE NXT,WWE NXT 2.0 #615,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4241,2022-02-08,WWE,WWE 205 Live,WWE 205 Live #270,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4240,2022-02-07,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1498,Televised,"Denver, Colorado, USA",Denver,Colorado,USA
WWE-4239,2022-02-07,WWE,WWE Main Event,WWE Main Event #489,Televised,"Denver, Colorado, USA",Denver,Colorado,USA
WWE-4238,2022-02-06,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"Boise, Idaho, USA",Boise,Idaho,USA
WWE-4237,2022-02-05,WWE,WWE Live Road To WrestleMania,WWE Live Road To WrestleMania 2022,Non-Televised,"West Valley City, Utah, USA",West Valley City,Utah,USA
WWE-4236,2022-02-04,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1172,Televised,"Oklahoma City, Oklahoma, USA",Oklahoma City,Oklahoma,USA
WWE-4235,2022-02-03,WWE,WWE NXT UK,WWE NXT UK #182,Televised,"London, England, UK",London,England,UK
WWE-4234,2022-02-01,WWE,WWE NXT,WWE NXT 2.0 #614,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4233,2022-02-01,WWE,WWE 205 Live,WWE 205 Live #269,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4232,2022-01-31,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1497,Televised,"Cincinnati, Ohio, USA",Cincinnati,Ohio,USA
WWE-4231,2022-01-31,WWE,WWE Main Event,WWE Main Event #488,Televised,"Cincinnati, Ohio, USA",Cincinnati,Ohio,USA
WWE-4230,2022-01-29,WWE,WWE Royal Rumble,WWE Royal Rumble 2022,PLE/PPV,"St. Louis, Missouri, USA",St. Louis,Missouri,USA
WWE-4229,2022-01-28,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1171,Televised,"Kansas City, Missouri, USA",Kansas City,Missouri,USA
WWE-4228,2022-01-25,WWE,WWE NXT,WWE NXT 2.0 #613,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
WWE-4227,2022-01-25,WWE,WWE 205 Live,WWE 205 Live #268,Televised,"Orlando, Florida, USA",Orlando,Florida,USA
