MatchID,Date,Promotion,Match,CageMatchRating,CageMatchRatingVotes,WONStarRating,Opponent1,Opponent2
W1296,2017-11-27,WWE,Elias  vs. Roman Reigns,6.44,8,,Elias,Roman Reigns
W1295,2017-11-27,WWE,Cesaro vs. Seth Rollins,,,,Cesaro,Seth Rollins
W1294,2017-11-25,WWE,Naomi vs. Tamina,,,,Naomi,Tamina
W1293,2017-11-21,WWE,Big E & Kofi Kingston vs. Kevin Owens & Sami Zayn,,,,Big E & Kofi Kingston,Kevin Owens & Sami Zayn
W1292,2017-11-21,WWE,Akira Tozawa vs. Drew Gulak,7.36,10,,Akira Tozawa,Drew Gulak
W1291,2017-11-20,WWE,Dean Ambrose vs. Sheamus,,,,Dean Ambrose,Sheamus
W1290,2017-11-20,WWE,Roman Reigns vs. The Miz,5.95,21,,Roman Reigns,The Miz
W1289,2017-11-19,WWE,"Big E, Kofi Kingston & Xavier Woods vs. Dean Ambrose, Roman Reigns & Seth Rollins",7.63,203,3.75,"Big E, Kofi Kingston & Xavier Woods","Dean Ambrose, Roman Reigns & Seth Rollins"
W1288,2017-11-19,WWE,Baron Corbin vs. The Miz,5.06,48,,Baron Corbin,The Miz
W1287,2017-11-19,WWE,AJ Styles vs. Brock Lesnar,8.71,450,4.25,AJ Styles,Brock Lesnar
W1286,2017-11-19,WWE,Cesaro & Sheamus vs. Jey Uso & Jimmy Uso,7.31,154,3.5,Cesaro & Sheamus,Jey Uso & Jimmy Uso
W1285,2017-11-19,WWE,Alexa Bliss vs. Charlotte Flair,6.61,68,,Alexa Bliss,Charlotte Flair
W1284,2017-11-19,WWE,"Bobby Roode, John Cena, Randy Orton, Shane McMahon & Shinsuke Nakamura vs. Braun Strowman, Finn Balor, Kurt Angle, Samoa Joe & Triple H",4.37,93,,"Bobby Roode, John Cena, Randy Orton, Shane McMahon & Shinsuke Nakamura","Braun Strowman, Finn Balor, Kurt Angle, Samoa Joe & Triple H"
W1283,2017-11-19,WWE,"Alicia Fox, Asuka, Bayley, Nia Jax & Sasha Banks vs. Becky Lynch, Carmella, Naomi, Natalya & Tamina",5.19,66,,"Alicia Fox, Asuka, Bayley, Nia Jax & Sasha Banks","Becky Lynch, Carmella, Naomi, Natalya & Tamina"
W1282,2017-11-19,WWE,Enzo Amore vs. Kalisto,,,,Enzo Amore,Kalisto
W1281,2017-11-19,WWE,Elias  vs. Matt Hardy,,,,Elias,Matt Hardy
W1280,2017-11-19,WWE,Fandango & Tyler Breeze vs. Kevin Owens & Sami Zayn,,,,Fandango & Tyler Breeze,Kevin Owens & Sami Zayn
W1279,2017-11-18,WWE,Johnny Gargano vs. Pete Dunne,7.68,58,,Johnny Gargano,Pete Dunne
W1278,2017-11-18,WWE,Kassius Ohno vs. Lars Sullivan,4.83,106,,Kassius Ohno,Lars Sullivan
W1277,2017-11-18,WWE,Aleister Black vs. Velveteen Dream,8.42,365,4,Aleister Black,Velveteen Dream
W1276,2017-11-18,WWE,Ember Moon vs. Kairi Sane vs. Nikki Cross vs. Peyton Royce,6.67,243,3.25,Ember Moon,"Kairi Sane, Nikki Cross, Peyton Royce,"
W1275,2017-11-18,WWE,Andrade Almas vs. Drew McIntyre,8.09,297,4,Andrade Almas,Drew McIntyre
W1274,2017-11-18,WWE,"Adam Cole, Bobby Fish & Kyle O'Reilly vs. Akam, Rezar & Roderick Strong vs. Alexander Wolfe, Eric Young & Killian Dain",8.89,384,4.5,"Adam Cole, Bobby Fish & Kyle O'Reilly","Akam, Rezar & Roderick Strong, Alexander Wolfe, Eric Young & Killian Dain,"
W1273,2017-11-17,WWE,Mark Andrews  & Pete Dunne vs. Trent Seven & Tyler Bate,7.33,8,,Mark Andrews  & Pete Dunne,Trent Seven & Tyler Bate
W1272,2017-11-17,WWE,Kairi Sane vs. Peyton Royce,,,,Kairi Sane,Peyton Royce
W1271,2017-11-17,WWE,Angelo Dawkins & Montez Ford vs. Riddick Moss & Tino Sabbatelli,,,,Angelo Dawkins & Montez Ford,Riddick Moss & Tino Sabbatelli
W1270,2017-11-17,WWE,Adam Cole vs. Drew McIntyre,7.67,44,,Adam Cole,Drew McIntyre
W1269,2017-11-14,WWE,Charlotte Flair vs. Natalya,6.75,11,,Charlotte Flair,Natalya
W1268,2017-11-14,WWE,Baron Corbin vs. Sin Cara,,,,Baron Corbin,Sin Cara
W1267,2017-11-13,WWE,Finn Balor & Samoa Joe vs. Karl Anderson & Luke Gallows,,,,Finn Balor & Samoa Joe,Karl Anderson & Luke Gallows
W1266,2017-11-13,WWE,"Cesaro, Sheamus & The Miz vs. Dean Ambrose, Roman Reigns & Seth Rollins",,,,"Cesaro, Sheamus & The Miz","Dean Ambrose, Roman Reigns & Seth Rollins"
W1265,2017-11-07,WWE,AJ Styles vs. Jinder Mahal,6.86,58,,AJ Styles,Jinder Mahal
W1264,2017-11-07,WWE,Becky Lynch vs. James Ellsworth,4.47,14,,Becky Lynch,James Ellsworth
W1263,2017-11-07,WWE,Gentleman Jack Gallagher vs. Kalisto,,,,Gentleman Jack Gallagher,Kalisto
W1262,2017-11-06,WWE,Cesaro & Sheamus vs. Dean Ambrose & Seth Rollins,7.78,17,,Cesaro & Sheamus,Dean Ambrose & Seth Rollins
W1261,2017-11-01,WWE,"Bray Wyatt, Cesaro & Sheamus vs. Dean Ambrose, Seth Rollins & Triple H",,,,"Bray Wyatt, Cesaro & Sheamus","Dean Ambrose, Seth Rollins & Triple H"
W1260,2017-10-31,WWE,Bobby Roode vs. Dolph Ziggler,,,,Bobby Roode,Dolph Ziggler
W1259,2017-10-30,WWE,Alexa Bliss vs. Mickie James,,,,Alexa Bliss,Mickie James
W1258,2017-10-30,WWE,Matt Hardy vs. The Miz,,,,Matt Hardy,The Miz
W1257,2017-10-30,WWE,Cesaro vs. Finn Balor,,,,Cesaro,Finn Balor
W1256,2017-10-30,WWE,Kane vs. Seth Rollins,,,,Kane,Seth Rollins
W1255,2017-10-23,WWE,"AJ Styles, Dean Ambrose & Seth Rollins vs. Cesaro, Sheamus & The Miz",,,,"AJ Styles, Dean Ambrose & Seth Rollins","Cesaro, Sheamus & The Miz"
W1254,2017-10-23,WWE,Asuka vs. Emma,,,,Asuka,Emma
W1253,2017-10-23,WWE,Finn Balor vs. Kane,,,,Finn Balor,Kane
W1252,2017-10-23,WWE,Alicia Fox vs. Bayley vs. Sasha Banks,,,,Alicia Fox,"Bayley, Sasha Banks,"
W1251,2017-10-22,WWE,Enzo Amore vs. Kalisto,2.3,29,,Enzo Amore,Kalisto
W1250,2017-10-22,WWE,"Braun Strowman, Cesaro, Kane, Sheamus & The Miz vs. Dean Ambrose, Kurt Angle & Seth Rollins",6.68,224,4.25,"Braun Strowman, Cesaro, Kane, Sheamus & The Miz","Dean Ambrose, Kurt Angle & Seth Rollins"
W1249,2017-10-22,WWE,AJ Styles vs. Finn Balor,8.33,311,4.25,AJ Styles,Finn Balor
W1248,2017-10-22,WWE,Cedric Alexander & Rich Swann vs. Gentleman Jack Gallagher & The Brian Kendrick,5.42,35,,Cedric Alexander & Rich Swann,Gentleman Jack Gallagher & The Brian Kendrick
W1247,2017-10-22,WWE,Elias  vs. Jason Jordan,3.1,28,,Elias,Jason Jordan
W1246,2017-10-22,WWE,Alexa Bliss vs. Mickie James,6.58,51,,Alexa Bliss,Mickie James
W1245,2017-10-22,WWE,Asuka vs. Emma,6.14,49,,Asuka,Emma
W1244,2017-10-16,WWE,Braun Strowman vs. Roman Reigns,5.3,19,,Braun Strowman,Roman Reigns
W1243,2017-10-08,WWE,Chad Gable & Shelton Benjamin vs. Mojo Rawley & Zack Ryder,,,,Chad Gable & Shelton Benjamin,Mojo Rawley & Zack Ryder
W1242,2017-10-08,WWE,Jinder Mahal vs. Shinsuke Nakamura,2.92,63,,Jinder Mahal,Shinsuke Nakamura
W1241,2017-10-08,WWE,Randy Orton vs. Rusev,4.85,39,,Randy Orton,Rusev
W1240,2017-10-08,WWE,Charlotte Flair vs. Natalya,4.24,41,,Charlotte Flair,Natalya
W1239,2017-10-08,WWE,Bobby Roode vs. Dolph Ziggler,3.69,44,,Bobby Roode,Dolph Ziggler
W1238,2017-10-08,WWE,Kevin Owens vs. Shane McMahon,7.62,181,4.25,Kevin Owens,Shane McMahon
W1237,2017-10-08,WWE,Big E & Xavier Woods vs. Jey Uso & Jimmy Uso,8.82,308,4,Big E & Xavier Woods,Jey Uso & Jimmy Uso
W1236,2017-10-08,WWE,AJ Styles vs. Baron Corbin vs. Tye Dillinger,6.49,123,3.5,AJ Styles,"Baron Corbin, Tye Dillinger,"
W1235,2017-10-04,WWE,Abbey Laith vs. Aliyah vs. Bianca Belair vs. Billie Kay vs. Candice LeRae vs. Dakota Kai vs. Lacey Evans vs. Mercedes Martinez vs. Nikki Cross vs. Reina Gonzalez vs. Rhea Ripley vs. Sage Beckett vs. Santana Garrett vs. Sarah Logan vs. Taynara Conti vs. Vanessa Borne vs. Zeda,,,,Abbey Laith,"Aliyah, Bianca Belair, Billie Kay,Candice LeRae, Dakota Kai, Lacey Evans, Mercedes Martinez, Nikki Cross, Reina Gonzalez, Rhea Ripley, Sage Beckett, Santana Garrett, Sarah Logan, Taynara Conti, Vanessa Borne, Zeda,"
W1234,2017-10-04,WWE,Akam & Rezar vs. Alexander Wolfe & Eric Young,,,,Akam & Rezar,Alexander Wolfe & Eric Young
W1233,2017-10-04,WWE,Andrade Almas vs. Roderick Strong,,,,Andrade Almas,Roderick Strong
W1232,2017-10-04,WWE,Fabian Aichner vs. Johnny Gargano,,,,Fabian Aichner,Johnny Gargano
W1231,2017-10-02,WWE,Roman Reigns vs. The Miz,5.31,12,,Roman Reigns,The Miz
W1230,2017-09-25,WWE,Finn Balor vs. Goldust,,,,Finn Balor,Goldust
W1229,2017-09-24,WWE,Bray Wyatt vs. Finn Balor,5.7,127,3.25,Bray Wyatt,Finn Balor
W1228,2017-09-24,WWE,Cesaro & Sheamus vs. Dean Ambrose & Seth Rollins,8.23,197,4.25,Cesaro & Sheamus,Dean Ambrose & Seth Rollins
W1227,2017-09-24,WWE,Alexa Bliss vs. Bayley vs. Emma vs. Nia Jax vs. Sasha Banks,6.69,151,3.5,Alexa Bliss,"Bayley, Emma, Nia Jax,Sasha Banks,"
W1226,2017-09-24,WWE,John Cena vs. Roman Reigns,6.59,226,4.25,John Cena,Roman Reigns
W1225,2017-09-24,WWE,Jason Jordan vs. The Miz,5.55,46,2.75,Jason Jordan,The Miz
W1224,2017-09-24,WWE,Enzo Amore vs. Neville,1.08,60,1.75,Enzo Amore,Neville
W1223,2017-09-24,WWE,Braun Strowman vs. Brock Lesnar,3.97,78,2.25,Braun Strowman,Brock Lesnar
W1222,2017-09-14,WWE,"Adam Cole, Bobby Fish & Kyle O'Reilly vs. Alexander Wolfe, Eric Young & Killian Dain",,,,"Adam Cole, Bobby Fish & Kyle O'Reilly","Alexander Wolfe, Eric Young & Killian Dain"
W1221,2017-09-14,WWE,Andrade Almas vs. Johnny Gargano,8.59,53,,Andrade Almas,Johnny Gargano
W1220,2017-09-14,WWE,Drew McIntyre vs. Roderick Strong,7.69,38,,Drew McIntyre,Roderick Strong
W1219,2017-09-14,WWE,Adam Cole vs. Eric Young,,,,Adam Cole,Eric Young
W1218,2017-09-14,WWE,Liv Morgan vs. Nikki Cross vs. Peyton Royce,,,,Liv Morgan,"Nikki Cross, Peyton Royce,"
W1217,2017-09-12,WWE,AJ Styles vs. Tye Dillinger,,,,AJ Styles,Tye Dillinger
W1216,2017-09-12,WWE,Naomi vs. Natalya,,,,Naomi,Natalya
W1215,2017-09-12,WWE,Big E & Kofi Kingston vs. Jey Uso & Jimmy Uso,7.58,18,,Big E & Kofi Kingston,Jey Uso & Jimmy Uso
W1214,2017-09-12,WWE,Kairi Sane vs. Shayna Baszler,8.21,38,,Kairi Sane,Shayna Baszler
W1213,2017-09-11,WWE,Jason Jordan vs. Roman Reigns,7.12,15,,Jason Jordan,Roman Reigns
W1212,2017-09-11,WWE,Braun Strowman vs. John Cena,5.17,17,,Braun Strowman,John Cena
W1211,2017-09-05,WWE,Randy Orton vs. Shinsuke Nakamura,7.1,19,,Randy Orton,Shinsuke Nakamura
W1210,2017-09-04,WWE,Jason Jordan vs. John Cena,5.75,11,,Jason Jordan,John Cena
W1209,2017-09-04,WWE,Alexa Bliss & Sasha Banks vs. Emma & Nia Jax,,,,Alexa Bliss & Sasha Banks,Emma & Nia Jax
W1208,2017-09-04,WWE,Braun Strowman vs. The Big Show,7.18,33,,Braun Strowman,The Big Show
W1207,2017-08-28,WWE,Alexa Bliss vs. Sasha Banks,8.03,33,,Alexa Bliss,Sasha Banks
W1206,2017-08-28,WWE,John Cena & Roman Reigns vs. Karl Anderson & Luke Gallows,,,,John Cena & Roman Reigns,Karl Anderson & Luke Gallows
W1205,2017-08-28,WWE,Cesaro vs. Seth Rollins,,,,Cesaro,Seth Rollins
W1204,2017-08-28,WWE,Apollo Crews vs. Bo Dallas vs. Curt Hawkins vs. Curtis Axel vs. Elias  vs. Finn Balor vs. Goldust vs. Jason Jordan vs. Jeff Hardy vs. Kalisto vs. Karl Anderson vs. Luke Gallows vs. Matt Hardy vs. R-Truth vs. The Big Show,,,,Apollo Crews,"Bo Dallas, Curt Hawkins, Curtis Axel,Elias, Finn Balor, Goldust, Jason Jordan, Jeff Hardy, Kalisto, Karl Anderson, Luke Gallows, Matt Hardy, R-Truth, The Big Show,"
W1203,2017-08-26,WWE,John Cena vs. Samoa Joe,4.94,15,,John Cena,Samoa Joe
W1202,2017-08-24,WWE,Bobby Roode vs. Roderick Strong,,,,Bobby Roode,Roderick Strong
W1201,2017-08-24,WWE,Hideo Itami vs. Kassius Ohno,,,,Hideo Itami,Kassius Ohno
W1200,2017-08-24,WWE,Bobby Fish & Kyle O'Reilly vs. Trent Seven & Tyler Bate,,,,Bobby Fish & Kyle O'Reilly,Trent Seven & Tyler Bate
W1199,2017-08-24,WWE,Pete Dunne vs. Wolfgang,6.6,9,,Pete Dunne,Wolfgang
W1198,2017-08-22,WWE,AJ Styles vs. Kevin Owens,5.42,11,,AJ Styles,Kevin Owens
W1197,2017-08-22,WWE,Akira Tozawa vs. Neville,7.08,23,3.75,Akira Tozawa,Neville
W1196,2017-08-21,WWE,Dean Ambrose & Seth Rollins vs. Jeff Hardy & Matt Hardy,6.33,8,,Dean Ambrose & Seth Rollins,Jeff Hardy & Matt Hardy
W1195,2017-08-21,WWE,John Cena & Roman Reigns vs. Samoa Joe & The Miz,5.25,7,,John Cena & Roman Reigns,Samoa Joe & The Miz
W1194,2017-08-20,WWE,Alexa Bliss vs. Sasha Banks,6.34,84,3,Alexa Bliss,Sasha Banks
W1193,2017-08-20,WWE,Baron Corbin vs. John Cena,3.49,72,2,Baron Corbin,John Cena
W1192,2017-08-20,WWE,Big Cass vs. The Big Show,0.94,78,1,Big Cass,The Big Show
W1191,2017-08-20,WWE,Bray Wyatt vs. Finn Balor,5.62,60,2.75,Bray Wyatt,Finn Balor
W1190,2017-08-20,WWE,Jinder Mahal vs. Shinsuke Nakamura,1.62,85,2.5,Jinder Mahal,Shinsuke Nakamura
W1189,2017-08-20,WWE,Naomi vs. Natalya,5.71,68,3,Naomi,Natalya
W1188,2017-08-20,WWE,Braun Strowman vs. Brock Lesnar vs. Roman Reigns vs. Samoa Joe,8.74,539,4.75,Braun Strowman,"Brock Lesnar, Roman Reigns, Samoa Joe,"
W1187,2017-08-20,WWE,AJ Styles vs. Kevin Owens,7.13,188,3.75,AJ Styles,Kevin Owens
W1186,2017-08-20,WWE,Cesaro & Sheamus vs. Dean Ambrose & Seth Rollins,7.81,198,4,Cesaro & Sheamus,Dean Ambrose & Seth Rollins
W1185,2017-08-20,WWE,Big E & Xavier Woods vs. Jey Uso & Jimmy Uso,8.38,148,4,Big E & Xavier Woods,Jey Uso & Jimmy Uso
W1184,2017-08-20,WWE,Akira Tozawa vs. Neville,6.21,74,3.5,Akira Tozawa,Neville
W1183,2017-08-20,WWE,"Bo Dallas, Curtis Axel & The Miz vs. Jason Jordan, Jeff Hardy & Matt Hardy",,,2,"Bo Dallas, Curtis Axel & The Miz","Jason Jordan, Jeff Hardy & Matt Hardy"
W1182,2017-08-19,WWE,Akam & Rezar vs. Alexander Wolfe & Eric Young,7.43,231,3.75,Akam & Rezar,Alexander Wolfe & Eric Young
W1181,2017-08-19,WWE,Asuka vs. Ember Moon,8.84,423,4.5,Asuka,Ember Moon
W1180,2017-08-19,WWE,Aleister Black vs. Hideo Itami,7.72,263,4.25,Aleister Black,Hideo Itami
W1179,2017-08-19,WWE,Bobby Roode vs. Drew McIntyre,7.3,256,4.25,Bobby Roode,Drew McIntyre
W1178,2017-08-19,WWE,Andrade Almas vs. Johnny Gargano,8.23,298,4.25,Andrade Almas,Johnny Gargano
W1177,2017-08-19,WWE,Pete Dunne & Wolfgang vs. Trent Seven & Tyler Bate,,,,Pete Dunne & Wolfgang,Trent Seven & Tyler Bate
W1176,2017-08-15,WWE,Jinder Mahal vs. John Cena,,,,Jinder Mahal,John Cena
W1175,2017-08-14,WWE,Bray Wyatt vs. Finn Balor,,,,Bray Wyatt,Finn Balor
W1174,2017-08-14,WWE,Akira Tozawa vs. Neville,6.6,9,,Akira Tozawa,Neville
W1173,2017-08-14,WWE,Nia Jax vs. Sasha Banks,8.28,31,,Nia Jax,Sasha Banks
W1172,2017-08-08,WWE,Carmella vs. Naomi,,,,Carmella,Naomi
W1171,2017-08-07,WWE,Braun Strowman vs. Roman Reigns,6.64,24,,Braun Strowman,Roman Reigns
W1170,2017-08-01,WWE,Chad Gable vs. Rusev,,,,Chad Gable,Rusev
W1169,2017-08-01,WWE,AJ Styles vs. Kevin Owens,6.47,59,3.5,AJ Styles,Kevin Owens
W1168,2017-08-01,WWE,John Cena vs. Shinsuke Nakamura,7.32,120,3.5,John Cena,Shinsuke Nakamura
W1167,2017-07-31,WWE,Seth Rollins vs. Sheamus,,,,Seth Rollins,Sheamus
W1166,2017-07-31,WWE,Braun Strowman vs. Roman Reigns vs. Samoa Joe,5.9,9,,Braun Strowman,"Roman Reigns, Samoa Joe,"
W1165,2017-07-25,WWE,Aiden English & Mike Kanellis vs. Sami Zayn & Tye Dillinger,,,,Aiden English & Mike Kanellis,Sami Zayn & Tye Dillinger
W1164,2017-07-25,WWE,AJ Styles vs. Chris Jericho vs. Kevin Owens,7.2,39,,AJ Styles,"Chris Jericho, Kevin Owens,"
W1163,2017-07-24,WWE,"Bo Dallas, Curtis Axel & The Miz vs. Dean Ambrose & Seth Rollins",,,,"Bo Dallas, Curtis Axel & The Miz",Dean Ambrose & Seth Rollins
W1162,2017-07-24,WWE,Dash Wilder & Scott Dawson vs. Karl Anderson & Luke Gallows,,,,Dash Wilder & Scott Dawson,Karl Anderson & Luke Gallows
W1161,2017-07-24,WWE,Bayley vs. Sasha Banks,8.49,40,,Bayley,Sasha Banks
W1160,2017-07-23,WWE,Aiden English vs. Tye Dillinger,,,,Aiden English,Tye Dillinger
W1159,2017-07-23,WWE,Becky Lynch vs. Charlotte Flair vs. Lana vs. Natalya vs. Tamina,4.2,48,,Becky Lynch,"Charlotte Flair, Lana, Natalya,Tamina,"
W1158,2017-07-23,WWE,AJ Styles vs. Kevin Owens,5.4,59,,AJ Styles,Kevin Owens
W1157,2017-07-23,WWE,John Cena vs. Rusev,3.17,59,,John Cena,Rusev
W1156,2017-07-23,WWE,Jinder Mahal vs. Randy Orton,1.31,107,,Jinder Mahal,Randy Orton
W1155,2017-07-23,WWE,Mike Kanellis vs. Sami Zayn,4.13,44,,Mike Kanellis,Sami Zayn
W1154,2017-07-23,WWE,Baron Corbin vs. Shinsuke Nakamura,2.68,46,,Baron Corbin,Shinsuke Nakamura
W1153,2017-07-23,WWE,Jey Uso & Jimmy Uso vs. Kofi Kingston & Xavier Woods,7.79,140,3.5,Jey Uso & Jimmy Uso,Kofi Kingston & Xavier Woods
W1152,2017-07-18,WWE,Drew Gulak vs. Mustafa Ali,7.78,35,3.75,Drew Gulak,Mustafa Ali
W1151,2017-07-17,WWE,Dash Wilder & Scott Dawson vs. Jeff Hardy & Matt Hardy,,,,Dash Wilder & Scott Dawson,Jeff Hardy & Matt Hardy
W1150,2017-07-17,WWE,Alexa Bliss vs. Bayley,,,,Alexa Bliss,Bayley
W1149,2017-07-14,WWE,Abbey Laith vs. Mercedes Martinez,6.8,9,,Abbey Laith,Mercedes Martinez
W1148,2017-07-14,WWE,Piper Niven vs. Toni Storm,7,12,,Piper Niven,Toni Storm
W1147,2017-07-14,WWE,Mercedes Martinez vs. Shayna Baszler,6.93,14,,Mercedes Martinez,Shayna Baszler
W1146,2017-07-14,WWE,Candice LeRae vs. Nicole Savoy,5.38,7,,Candice LeRae,Nicole Savoy
W1145,2017-07-14,WWE,Lacey Evans vs. Toni Storm,5.4,14,,Lacey Evans,Toni Storm
W1144,2017-07-14,WWE,Mia Yim vs. Shayna Baszler,6.3,9,,Mia Yim,Shayna Baszler
W1143,2017-07-14,WWE,Dakota Kai vs. Kairi Sane,6.82,16,,Dakota Kai,Kairi Sane
W1142,2017-07-14,WWE,Bianca Belair vs. Kairi Sane,7.81,46,,Bianca Belair,Kairi Sane
W1141,2017-07-14,WWE,Dakota Kai vs. Rhea Ripley,5.83,22,,Dakota Kai,Rhea Ripley
W1140,2017-07-14,WWE,"Jazzy Gabert, Kay Lee Ray & Tessa Blanchard vs. Marti Belle, Santana Garrett & Sarah Logan",,,,"Jazzy Gabert, Kay Lee Ray & Tessa Blanchard","Marti Belle, Santana Garrett & Sarah Logan"
W1139,2017-07-14,WWE,Mercedes Martinez vs. Princesa Sugehit,5.58,11,,Mercedes Martinez,Princesa Sugehit
W1138,2017-07-14,WWE,Kairi Sane vs. Toni Storm,7.13,29,,Kairi Sane,Toni Storm
W1137,2017-07-14,WWE,Piper Niven vs. Serena Deeb,7.21,13,,Piper Niven,Serena Deeb
W1136,2017-07-13,WWE,Mia Yim vs. Sarah Logan,5.87,22,,Mia Yim,Sarah Logan
W1135,2017-07-13,WWE,Kay Lee Ray vs. Princesa Sugehit,5.64,21,,Kay Lee Ray,Princesa Sugehit
W1134,2017-07-13,WWE,Serena Deeb vs. Vanessa Borne,4.5,17,,Serena Deeb,Vanessa Borne
W1133,2017-07-13,WWE,Abbey Laith vs. Jazzy Gabert,6.31,25,,Abbey Laith,Jazzy Gabert
W1132,2017-07-13,WWE,Marti Belle vs. Rachael Evers,1.32,24,,Marti Belle,Rachael Evers
W1131,2017-07-13,WWE,Piper Niven vs. Santana Garrett,7,12,,Piper Niven,Santana Garrett
W1130,2017-07-13,WWE,Candice LeRae vs. Renee Michelle,5.64,10,,Candice LeRae,Renee Michelle
W1129,2017-07-13,WWE,Kairi Sane vs. Tessa Blanchard,6.88,16,,Kairi Sane,Tessa Blanchard
W1128,2017-07-13,WWE,Bianca Belair vs. Sage Beckett,5.55,10,,Bianca Belair,Sage Beckett
W1127,2017-07-12,WWE,Aleister Black vs. Kyle O'Reilly,7.43,29,,Aleister Black,Kyle O'Reilly
W1126,2017-07-12,WWE,Danny Burch vs. Oney Lorcan,6.69,12,,Danny Burch,Oney Lorcan
W1125,2017-07-11,WWE,AJ Styles & John Cena vs. Kevin Owens & Rusev,,,,AJ Styles & John Cena,Kevin Owens & Rusev
W1124,2017-07-10,WWE,Goldust vs. R-Truth,,,,Goldust,R-Truth
W1123,2017-07-10,WWE,Alexa Bliss & Nia Jax vs. Bayley & Sasha Banks,,,,Alexa Bliss & Nia Jax,Bayley & Sasha Banks
W1122,2017-07-09,WWE,Alexa Bliss vs. Sasha Banks,7.16,55,,Alexa Bliss,Sasha Banks
W1121,2017-07-09,WWE,Dean Ambrose vs. The Miz,6.18,27,,Dean Ambrose,The Miz
W1120,2017-07-09,WWE,Big Cass vs. Enzo Amore,1.66,40,,Big Cass,Enzo Amore
W1119,2017-07-09,WWE,Bray Wyatt vs. Seth Rollins,5.65,50,,Bray Wyatt,Seth Rollins
W1118,2017-07-09,WWE,Cesaro & Sheamus vs. Jeff Hardy & Matt Hardy,7.46,148,3.25,Cesaro & Sheamus,Jeff Hardy & Matt Hardy
W1117,2017-07-09,WWE,Braun Strowman vs. Roman Reigns,7.36,183,3.75,Braun Strowman,Roman Reigns
W1116,2017-07-09,WWE,Brock Lesnar vs. Samoa Joe,6.67,235,3.5,Brock Lesnar,Samoa Joe
W1115,2017-07-09,WWE,Akira Tozawa vs. Neville,6.11,56,3.25,Akira Tozawa,Neville
W1114,2017-07-07,WWE,AJ Styles vs. Kevin Owens,,,,AJ Styles,Kevin Owens
W1113,2017-07-04,WWE,AJ Styles vs. Chad Gable,6.18,10,,AJ Styles,Chad Gable
W1112,2017-07-03,WWE,Apollo Crews vs. Braun Strowman,,,,Apollo Crews,Braun Strowman
W1111,2017-07-03,WWE,Heath Slater vs. The Miz,,,,Heath Slater,The Miz
W1110,2017-06-27,WWE,Becky Lynch vs. Carmella vs. Charlotte Flair vs. Natalya vs. Tamina,6.28,24,,Becky Lynch,"Carmella, Charlotte Flair, Natalya,Tamina,"
W1109,2017-06-26,WWE,Bayley vs. Dana Brooke vs. Emma vs. Mickie James vs. Nia Jax vs. Sasha Banks,8.18,10,,Bayley,"Dana Brooke, Emma, Mickie James,Nia Jax, Sasha Banks,"
W1108,2017-06-26,WWE,Dash Wilder & Scott Dawson vs. Karl Anderson & Luke Gallows,,,,Dash Wilder & Scott Dawson,Karl Anderson & Luke Gallows
W1107,2017-06-23,WWE,Alexander Wolfe & Killian Dain vs. Hideo Itami & Kassius Ohno,,,,Alexander Wolfe & Killian Dain,Hideo Itami & Kassius Ohno
W1106,2017-06-23,WWE,Akam & Rezar vs. Otis Dozovic & Tucker Knight,,,,Akam & Rezar,Otis Dozovic & Tucker Knight
W1105,2017-06-23,WWE,Ember Moon vs. Ruby Riot,,,,Ember Moon,Ruby Riot
W1104,2017-06-23,WWE,Drew McIntyre vs. Killian Dain,5.4,9,,Drew McIntyre,Killian Dain
W1103,2017-06-23,WWE,Asuka vs. Nikki Cross,8.35,200,4,Asuka,Nikki Cross
W1102,2017-06-23,WWE,Bobby Roode vs. Roderick Strong,7.42,70,3.75,Bobby Roode,Roderick Strong
W1101,2017-06-23,WWE,Aleister Black vs. Bobby Fish,,,,Aleister Black,Bobby Fish
W1100,2017-06-21,WWE,Aleister Black vs. Kassius Ohno,7.48,26,,Aleister Black,Kassius Ohno
W1099,2017-06-20,WWE,Chad Gable vs. Kevin Owens,,,,Chad Gable,Kevin Owens
W1098,2017-06-20,WWE,Neville vs. Rich Swann,,,,Neville,Rich Swann
W1097,2017-06-18,WWE,Jinder Mahal vs. Randy Orton,5.11,156,3.5,Jinder Mahal,Randy Orton
W1096,2017-06-18,WWE,Lana vs. Naomi,2.63,42,,Lana,Naomi
W1095,2017-06-18,WWE,AJ Styles vs. Baron Corbin vs. Dolph Ziggler vs. Kevin Owens vs. Sami Zayn vs. Shinsuke Nakamura,8.01,226,4.5,AJ Styles,"Baron Corbin, Dolph Ziggler, Kevin Owens,Sami Zayn, Shinsuke Nakamura,"
W1094,2017-06-18,WWE,Big E & Kofi Kingston vs. Jey Uso & Jimmy Uso,6.42,125,3.25,Big E & Kofi Kingston,Jey Uso & Jimmy Uso
W1093,2017-06-18,WWE,Becky Lynch vs. Carmella vs. Charlotte Flair vs. Natalya vs. Tamina,4.18,71,,Becky Lynch,"Carmella, Charlotte Flair, Natalya,Tamina,"
W1092,2017-06-18,WWE,Epico Colon & Primo Colon vs. Mojo Rawley & Zack Ryder,,,,Epico Colon & Primo Colon,Mojo Rawley & Zack Ryder
W1091,2017-06-13,WWE,Naomi vs. Tamina,,,,Naomi,Tamina
